Company1,Company2,Weight
FIN_Co_18,TEL_Co_4,0.0163
FIN_Co_18,TEL_Co_5,0.0005
FIN_Co_18,TEL_Co_6,0.0242
FIN_Co_18,TEL_Co_7,0.0175
FIN_Co_18,TEL_Co_8,0.0208
FIN_Co_18,TEL_Co_9,0.0048
FIN_Co_18,TEL_Co_11,0.018
FIN_Co_18,TEL_Co_12,0.0034
FIN_Co_18,TEL_Co_13,0.0211
FIN_Co_18,TEL_Co_14,0.0023
FIN_Co_18,TEL_Co_16,0.0082
FIN_Co_18,TEL_Co_17,0.0075
FIN_Co_18,TEL_Co_18,0.0144
FIN_Co_18,TEL_Co_19,0.0006
FIN_Co_18,TEL_Co_20,0.0018
FIN_Co_18,EDU_Co_1,0.0017
FIN_Co_18,EDU_Co_4,0.0048
FIN_Co_18,EDU_Co_8,0.0005
FIN_Co_18,EDU_Co_10,0.0055
FIN_Co_18,EDU_Co_11,0.0029
FIN_Co_18,EDU_Co_12,0.0044
FIN_Co_18,EDU_Co_13,0.003
FIN_Co_18,EDU_Co_16,0.0005
FIN_Co_18,EDU_Co_18,0.0023
FIN_Co_18,EDU_Co_20,0.0065
FIN_Co_18,MED_Co_3,0.0053
FIN_Co_18,MED_Co_6,0.0075
FIN_Co_18,MED_Co_7,0.002
FIN_Co_18,MED_Co_8,0.0061
FIN_Co_18,MED_Co_10,0.0012
FIN_Co_18,MED_Co_11,0.0026
FIN_Co_18,MED_Co_13,0.0033
FIN_Co_18,MED_Co_14,0.0025
FIN_Co_18,MED_Co_15,0.0016
FIN_Co_18,MED_Co_16,0.0044
FIN_Co_18,MED_Co_17,0.0047
FIN_Co_18,MED_Co_18,0.0024
FIN_Co_18,MED_Co_19,0.0008
FIN_Co_18,GOV_Co_1,0.0015
FIN_Co_18,GOV_Co_6,0.0009
FIN_Co_18,GOV_Co_7,0.0005
FIN_Co_18,GOV_Co_9,0.0012
FIN_Co_18,GOV_Co_10,0.0035
FIN_Co_18,GOV_Co_11,0.0013
FIN_Co_18,GOV_Co_13,0.0058
FIN_Co_18,GOV_Co_15,0.006
FIN_Co_18,GOV_Co_16,0.0009
FIN_Co_18,GOV_Co_17,0.0078
FIN_Co_18,GOV_Co_18,0.0031
FIN_Co_18,GOV_Co_19,0.0062
FIN_Co_18,GOV_Co_20,0.0079
FIN_Co_18,WAS_Co_2,0.0102
FIN_Co_18,WAS_Co_4,0.0009
FIN_Co_18,WAS_Co_5,0.0064
FIN_Co_18,WAS_Co_7,0.002
FIN_Co_18,WAS_Co_9,0.0082
FIN_Co_18,WAS_Co_10,0.0004
FIN_Co_18,WAS_Co_13,0.0008
FIN_Co_18,WAS_Co_14,0.0011
FIN_Co_18,WAS_Co_15,0.0098
FIN_Co_18,WAS_Co_17,0.0036
FIN_Co_18,WAS_Co_18,0.0075
FIN_Co_18,WAS_Co_19,0.0018
FIN_Co_18,WAS_Co_20,0.0038
FIN_Co_19,FIN_Co_20,0.0029
FIN_Co_19,RET_Co_3,0.0035
FIN_Co_19,RET_Co_10,0.0008
FIN_Co_19,RET_Co_16,0.0008
FIN_Co_19,RET_Co_18,0.0043
FIN_Co_19,HEA_Co_2,0.0021
FIN_Co_19,HEA_Co_3,0.0038
FIN_Co_19,HEA_Co_4,0.0172
FIN_Co_19,HEA_Co_7,0.0029
FIN_Co_19,HEA_Co_8,0.0097
FIN_Co_19,HEA_Co_9,0.0025
FIN_Co_19,HEA_Co_12,0.0011
FIN_Co_19,HEA_Co_18,0.0195
FIN_Co_19,HEA_Co_20,0.0008
FIN_Co_19,CON_Co_1,0.0015
FIN_Co_19,CON_Co_5,0.0006
FIN_Co_19,CON_Co_6,0.0134
FIN_Co_19,CON_Co_10,0.015
FIN_Co_19,CON_Co_11,0.0115
FIN_Co_19,CON_Co_12,0.0097
FIN_Co_19,CON_Co_13,0.0036
FIN_Co_19,CON_Co_14,0.0008
FIN_Co_19,CON_Co_16,0.0058
FIN_Co_19,CON_Co_17,0.0021
FIN_Co_19,CON_Co_18,0.006
FIN_Co_19,CON_Co_19,0.0025
FIN_Co_19,CON_Co_20,0.0145
FIN_Co_19,TEL_Co_1,0.0091
FIN_Co_19,TEL_Co_2,0.0216
FIN_Co_19,TEL_Co_3,0.0368
FIN_Co_19,TEL_Co_5,0.0095
FIN_Co_19,TEL_Co_6,0.0347
FIN_Co_19,TEL_Co_8,0.0034
FIN_Co_19,TEL_Co_11,0.0009
FIN_Co_19,TEL_Co_12,0.0363
FIN_Co_19,TEL_Co_14,0.0178
FIN_Co_19,TEL_Co_15,0.004
FIN_Co_19,TEL_Co_16,0.0006
FIN_Co_19,TEL_Co_19,0.0123
FIN_Co_19,TEL_Co_20,0.0115
FIN_Co_19,EDU_Co_1,0.0046
FIN_Co_19,EDU_Co_3,0.0052
FIN_Co_19,EDU_Co_5,0.0029
FIN_Co_19,EDU_Co_6,0.0016
FIN_Co_19,EDU_Co_7,0.0021
FIN_Co_19,EDU_Co_9,0.0021
FIN_Co_19,EDU_Co_10,0.0077
FIN_Co_19,EDU_Co_12,0.0006
FIN_Co_19,EDU_Co_17,0.0051
FIN_Co_19,EDU_Co_20,0.0068
FIN_Co_19,MED_Co_4,0.0043
FIN_Co_19,MED_Co_5,0.0018
FIN_Co_19,MED_Co_6,0.005
FIN_Co_19,MED_Co_7,0.0011
FIN_Co_19,MED_Co_9,0.0054
FIN_Co_19,MED_Co_13,0.0045
FIN_Co_19,MED_Co_14,0.0045
FIN_Co_19,MED_Co_15,0.0038
FIN_Co_19,MED_Co_17,0.0009
FIN_Co_19,MED_Co_18,0.0091
FIN_Co_19,MED_Co_19,0.0011
FIN_Co_19,GOV_Co_2,0.0128
FIN_Co_19,GOV_Co_4,0.0071
FIN_Co_19,GOV_Co_5,0.0008
FIN_Co_19,GOV_Co_6,0.0009
FIN_Co_19,GOV_Co_8,0.0047
FIN_Co_19,GOV_Co_11,0.0036
FIN_Co_19,GOV_Co_12,0.0018
FIN_Co_19,GOV_Co_13,0.0007
FIN_Co_19,GOV_Co_14,0.0119
FIN_Co_19,GOV_Co_15,0.0017
FIN_Co_19,GOV_Co_17,0.0029
FIN_Co_19,GOV_Co_19,0.0032
FIN_Co_19,WAS_Co_1,0.0084
FIN_Co_19,WAS_Co_2,0.0077
FIN_Co_19,WAS_Co_3,0.0027
FIN_Co_19,WAS_Co_4,0.0156
FIN_Co_19,WAS_Co_5,0.0095
FIN_Co_19,WAS_Co_8,0.0091
FIN_Co_19,WAS_Co_20,0.0021
FIN_Co_20,RET_Co_4,0.0012
FIN_Co_20,RET_Co_5,0.0055
FIN_Co_20,RET_Co_13,0.0014
FIN_Co_20,RET_Co_15,0.0016
FIN_Co_20,RET_Co_16,0.0049
FIN_Co_20,RET_Co_19,0.0037
FIN_Co_20,RET_Co_20,0.0021
FIN_Co_20,HEA_Co_1,0.018
FIN_Co_20,HEA_Co_2,0.0162
FIN_Co_20,HEA_Co_4,0.008
FIN_Co_20,HEA_Co_6,0.0078
FIN_Co_20,HEA_Co_7,0.0116
FIN_Co_20,HEA_Co_8,0.0027
FIN_Co_20,HEA_Co_9,0.0071
FIN_Co_20,HEA_Co_10,0.0028
FIN_Co_20,HEA_Co_11,0.0008
FIN_Co_20,HEA_Co_12,0.01
FIN_Co_20,HEA_Co_13,0.0105
FIN_Co_20,HEA_Co_14,0.0251
FIN_Co_20,HEA_Co_18,0.0062
FIN_Co_20,HEA_Co_19,0.0028
FIN_Co_20,HEA_Co_20,0.0183
FIN_Co_20,CON_Co_2,0.0183
FIN_Co_20,CON_Co_5,0.0061
FIN_Co_20,CON_Co_8,0.0012
FIN_Co_20,CON_Co_9,0.0019
FIN_Co_20,CON_Co_10,0.0008
FIN_Co_20,CON_Co_15,0.0088
FIN_Co_20,TEL_Co_2,0.0149
FIN_Co_20,TEL_Co_3,0.0322
FIN_Co_20,TEL_Co_5,0.0084
FIN_Co_20,TEL_Co_8,0.0046
FIN_Co_20,TEL_Co_10,0.0284
FIN_Co_20,TEL_Co_11,0.0061
FIN_Co_20,TEL_Co_12,0.0064
FIN_Co_20,TEL_Co_13,0.0496
FIN_Co_20,TEL_Co_15,0.0157
FIN_Co_20,TEL_Co_16,0.0087
FIN_Co_20,TEL_Co_19,0.0071
FIN_Co_20,EDU_Co_1,0.0031
FIN_Co_20,EDU_Co_2,0.0048
FIN_Co_20,EDU_Co_6,0.0017
FIN_Co_20,EDU_Co_9,0.0025
FIN_Co_20,EDU_Co_13,0.0036
FIN_Co_20,EDU_Co_16,0.012
FIN_Co_20,EDU_Co_18,0.0061
FIN_Co_20,EDU_Co_19,0.0008
FIN_Co_20,MED_Co_2,0.0072
FIN_Co_20,MED_Co_3,0.0154
FIN_Co_20,MED_Co_4,0.002
FIN_Co_20,MED_Co_7,0.0052
FIN_Co_20,MED_Co_8,0.0143
FIN_Co_20,MED_Co_12,0.0012
FIN_Co_20,MED_Co_15,0.0017
FIN_Co_20,MED_Co_16,0.0044
FIN_Co_20,MED_Co_17,0.0021
FIN_Co_20,GOV_Co_3,0.0097
FIN_Co_20,GOV_Co_6,0.0125
FIN_Co_20,GOV_Co_9,0.0071
FIN_Co_20,GOV_Co_11,0.0011
FIN_Co_20,GOV_Co_17,0.0037
FIN_Co_20,GOV_Co_18,0.0028
FIN_Co_20,GOV_Co_20,0.0011
FIN_Co_20,WAS_Co_4,0.0008
FIN_Co_20,WAS_Co_11,0.0008
FIN_Co_20,WAS_Co_13,0.0055
FIN_Co_20,WAS_Co_14,0.0191
FIN_Co_20,WAS_Co_15,0.0062
FIN_Co_20,WAS_Co_18,0.0094
FIN_Co_20,WAS_Co_19,0.0051
FIN_Co_20,WAS_Co_20,0.0206
RET_Co_1,RET_Co_4,0.0059
RET_Co_1,RET_Co_6,0.0166
RET_Co_1,RET_Co_8,0.0037
RET_Co_1,RET_Co_9,0.0017
RET_Co_1,RET_Co_10,0.0024
RET_Co_1,RET_Co_12,0.0189
RET_Co_1,RET_Co_13,0.0168
RET_Co_1,RET_Co_14,0.0112
RET_Co_1,RET_Co_18,0.0134
RET_Co_1,RET_Co_19,0.0021
RET_Co_1,HEA_Co_8,0.0011
RET_Co_1,HEA_Co_12,0.0016
RET_Co_1,HEA_Co_15,0.0015
RET_Co_1,CON_Co_6,0.0019
RET_Co_1,CON_Co_10,0.0016
RET_Co_1,CON_Co_13,0.0023
RET_Co_1,CON_Co_16,0.0024
RET_Co_1,CON_Co_17,0.003
RET_Co_1,CON_Co_19,0.0015
RET_Co_1,CON_Co_20,0.0019
RET_Co_1,TEL_Co_1,0.0016
RET_Co_1,TEL_Co_2,0.0013
RET_Co_1,TEL_Co_10,0.0016
RET_Co_1,TEL_Co_13,0.0011
RET_Co_1,TEL_Co_20,0.002
RET_Co_1,EDU_Co_2,0.0088
RET_Co_1,EDU_Co_4,0.0249
RET_Co_1,EDU_Co_5,0.0044
RET_Co_1,EDU_Co_9,0.0116
RET_Co_1,EDU_Co_10,0.0082
RET_Co_1,EDU_Co_11,0.0047
RET_Co_1,EDU_Co_12,0.0383
RET_Co_1,EDU_Co_14,0.0126
RET_Co_1,EDU_Co_18,0.0309
RET_Co_1,EDU_Co_19,0.0139
RET_Co_1,MED_Co_2,0.0015
RET_Co_1,MED_Co_8,0.0018
RET_Co_1,MED_Co_13,0.002
RET_Co_1,MED_Co_20,0.0015
RET_Co_1,MIN_Co_4,0.0032
RET_Co_1,MIN_Co_6,0.0011
RET_Co_1,MIN_Co_10,0.0031
RET_Co_1,MIN_Co_11,0.0011
RET_Co_1,MIN_Co_13,0.0018
RET_Co_1,GOV_Co_1,0.0023
RET_Co_1,GOV_Co_3,0.0057
RET_Co_1,GOV_Co_5,0.0167
RET_Co_1,GOV_Co_6,0.0061
RET_Co_1,GOV_Co_7,0.0142
RET_Co_1,GOV_Co_10,0.0236
RET_Co_1,GOV_Co_12,0.0076
RET_Co_1,GOV_Co_13,0.0207
RET_Co_1,GOV_Co_14,0.0019
RET_Co_1,GOV_Co_15,0.012
RET_Co_1,GOV_Co_16,0.0024
RET_Co_1,GOV_Co_17,0.0012
RET_Co_1,GOV_Co_18,0.0011
RET_Co_1,GOV_Co_20,0.0267
RET_Co_1,WAS_Co_1,0.0047
RET_Co_1,WAS_Co_4,0.0047
RET_Co_1,WAS_Co_7,0.0039
RET_Co_1,WAS_Co_8,0.0018
RET_Co_1,WAS_Co_10,0.0048
RET_Co_1,WAS_Co_11,0.004
RET_Co_1,WAS_Co_13,0.0078
RET_Co_1,WAS_Co_19,0.0011
RET_Co_1,WAS_Co_20,0.0017
RET_Co_2,RET_Co_4,0.0016
RET_Co_2,RET_Co_6,0.0025
RET_Co_2,RET_Co_7,0.0075
RET_Co_2,RET_Co_8,0.0046
RET_Co_2,RET_Co_9,0.0067
RET_Co_2,RET_Co_10,0.0105
RET_Co_2,RET_Co_11,0.0054
RET_Co_2,RET_Co_12,0.0107
RET_Co_2,RET_Co_13,0.0027
RET_Co_2,RET_Co_15,0.0027
RET_Co_2,RET_Co_16,0.0053
RET_Co_2,RET_Co_18,0.0025
RET_Co_2,RET_Co_19,0.0031
RET_Co_2,HEA_Co_2,0.0028
RET_Co_2,HEA_Co_4,0.0021
RET_Co_2,HEA_Co_6,0.0023
RET_Co_2,HEA_Co_7,0.0018
RET_Co_2,HEA_Co_13,0.0032
RET_Co_2,HEA_Co_16,0.0013
RET_Co_2,HEA_Co_18,0.0039
RET_Co_2,CON_Co_2,0.0027
RET_Co_2,CON_Co_5,0.003
RET_Co_2,CON_Co_11,0.0012
RET_Co_2,CON_Co_12,0.0039
RET_Co_2,CON_Co_13,0.0024
RET_Co_2,CON_Co_18,0.0028
RET_Co_2,CON_Co_19,0.0031
RET_Co_2,TEL_Co_2,0.0015
RET_Co_2,TEL_Co_11,0.0014
RET_Co_2,TEL_Co_18,0.0018
RET_Co_2,EDU_Co_2,0.0142
RET_Co_2,EDU_Co_3,0.0569
RET_Co_2,EDU_Co_5,0.0164
RET_Co_2,EDU_Co_6,0.0066
RET_Co_2,EDU_Co_7,0.0011
RET_Co_2,EDU_Co_9,0.0186
RET_Co_2,EDU_Co_10,0.0065
RET_Co_2,EDU_Co_11,0.005
RET_Co_2,EDU_Co_12,0.0343
RET_Co_2,EDU_Co_15,0.0128
RET_Co_2,EDU_Co_16,0.0043
RET_Co_2,EDU_Co_17,0.0133
RET_Co_2,EDU_Co_18,0.009
RET_Co_2,EDU_Co_19,0.0062
RET_Co_2,EDU_Co_20,0.0241
RET_Co_2,MED_Co_6,0.0014
RET_Co_2,MED_Co_12,0.0012
RET_Co_2,MED_Co_18,0.0013
RET_Co_2,MIN_Co_4,0.003
RET_Co_2,MIN_Co_5,0.0032
RET_Co_2,MIN_Co_7,0.0013
RET_Co_2,MIN_Co_11,0.0035
RET_Co_2,MIN_Co_18,0.0015
RET_Co_2,GOV_Co_2,0.0077
RET_Co_2,GOV_Co_8,0.0224
RET_Co_2,GOV_Co_9,0.0196
RET_Co_2,GOV_Co_11,0.0125
RET_Co_2,GOV_Co_12,0.0043
RET_Co_2,GOV_Co_13,0.0017
RET_Co_2,GOV_Co_16,0.0183
RET_Co_2,GOV_Co_18,0.0027
RET_Co_2,GOV_Co_19,0.0245
RET_Co_2,GOV_Co_20,0.0352
RET_Co_2,WAS_Co_2,0.0033
RET_Co_2,WAS_Co_3,0.0045
RET_Co_2,WAS_Co_4,0.0042
RET_Co_2,WAS_Co_5,0.0052
RET_Co_2,WAS_Co_6,0.0026
RET_Co_2,WAS_Co_8,0.0077
RET_Co_2,WAS_Co_11,0.0013
RET_Co_2,WAS_Co_12,0.004
RET_Co_2,WAS_Co_14,0.0064
RET_Co_2,WAS_Co_18,0.0036
RET_Co_3,RET_Co_4,0.0031
RET_Co_3,RET_Co_5,0.0018
RET_Co_3,RET_Co_7,0.0031
RET_Co_3,RET_Co_8,0.0131
RET_Co_3,RET_Co_9,0.007
RET_Co_3,RET_Co_11,0.0045
RET_Co_3,RET_Co_13,0.0079
RET_Co_3,RET_Co_14,0.0038
RET_Co_3,RET_Co_15,0.0104
RET_Co_3,RET_Co_16,0.0012
RET_Co_3,RET_Co_17,0.0013
RET_Co_3,RET_Co_18,0.0115
RET_Co_3,RET_Co_19,0.0103
RET_Co_3,RET_Co_20,0.0025
RET_Co_3,HEA_Co_2,0.0027
RET_Co_3,HEA_Co_13,0.0017
RET_Co_3,HEA_Co_15,0.0012
RET_Co_3,HEA_Co_18,0.005
RET_Co_3,CON_Co_6,0.002
RET_Co_3,CON_Co_7,0.0014
RET_Co_3,CON_Co_15,0.0018
RET_Co_3,CON_Co_19,0.003
RET_Co_3,TEL_Co_16,0.0018
RET_Co_3,EDU_Co_2,0.0433
RET_Co_3,EDU_Co_3,0.0047
RET_Co_3,EDU_Co_6,0.0047
RET_Co_3,EDU_Co_7,0.0174
RET_Co_3,EDU_Co_8,0.0314
RET_Co_3,EDU_Co_10,0.0107
RET_Co_3,EDU_Co_11,0.0369
RET_Co_3,EDU_Co_12,0.0149
RET_Co_3,EDU_Co_13,0.0267
RET_Co_3,EDU_Co_15,0.0068
RET_Co_3,EDU_Co_17,0.0111
RET_Co_3,EDU_Co_19,0.0564
RET_Co_3,EDU_Co_20,0.0021
RET_Co_3,MED_Co_9,0.0016
RET_Co_3,MIN_Co_1,0.004
RET_Co_3,MIN_Co_3,0.0027
RET_Co_3,MIN_Co_4,0.0015
RET_Co_3,MIN_Co_19,0.0012
RET_Co_3,GOV_Co_1,0.0019
RET_Co_3,GOV_Co_2,0.0015
RET_Co_3,GOV_Co_3,0.0024
RET_Co_3,GOV_Co_4,0.0042
RET_Co_3,GOV_Co_5,0.0348
RET_Co_3,GOV_Co_6,0.023
RET_Co_3,GOV_Co_8,0.0081
RET_Co_3,GOV_Co_9,0.0041
RET_Co_3,GOV_Co_11,0.0164
RET_Co_3,GOV_Co_12,0.0128
RET_Co_3,GOV_Co_13,0.0013
RET_Co_3,GOV_Co_14,0.0173
RET_Co_3,GOV_Co_15,0.0218
RET_Co_3,GOV_Co_16,0.0098
RET_Co_3,GOV_Co_17,0.0058
RET_Co_3,GOV_Co_18,0.0015
RET_Co_3,GOV_Co_19,0.0076
RET_Co_3,GOV_Co_20,0.0035
RET_Co_3,WAS_Co_1,0.0042
RET_Co_3,WAS_Co_2,0.0091
RET_Co_3,WAS_Co_4,0.0024
RET_Co_3,WAS_Co_6,0.0038
RET_Co_3,WAS_Co_11,0.0092
RET_Co_3,WAS_Co_12,0.0058
RET_Co_3,WAS_Co_14,0.0015
RET_Co_4,RET_Co_5,0.001
RET_Co_4,RET_Co_7,0.0018
RET_Co_4,RET_Co_9,0.015
RET_Co_4,RET_Co_10,0.0053
RET_Co_4,RET_Co_11,0.0024
RET_Co_4,RET_Co_13,0.0073
RET_Co_4,RET_Co_16,0.001
RET_Co_4,RET_Co_18,0.0012
RET_Co_4,RET_Co_19,0.0087
RET_Co_4,RET_Co_20,0.0133
RET_Co_4,HEA_Co_1,0.0008
RET_Co_4,HEA_Co_5,0.0008
RET_Co_4,HEA_Co_7,0.0028
RET_Co_4,HEA_Co_8,0.0014
RET_Co_4,HEA_Co_13,0.0022
RET_Co_4,HEA_Co_17,0.0014
RET_Co_4,CON_Co_1,0.001
RET_Co_4,CON_Co_4,0.0013
RET_Co_4,CON_Co_7,0.0021
RET_Co_4,CON_Co_9,0.001
RET_Co_4,CON_Co_10,0.0026
RET_Co_4,TEL_Co_14,0.0008
RET_Co_4,TEL_Co_16,0.0008
RET_Co_4,TEL_Co_17,0.0015
RET_Co_4,EDU_Co_1,0.0181
RET_Co_4,EDU_Co_2,0.0017
RET_Co_4,EDU_Co_3,0.0133
RET_Co_4,EDU_Co_4,0.0152
RET_Co_4,EDU_Co_5,0.022
RET_Co_4,EDU_Co_6,0.0083
RET_Co_4,EDU_Co_7,0.0265
RET_Co_4,EDU_Co_10,0.007
RET_Co_4,EDU_Co_11,0.0095
RET_Co_4,EDU_Co_12,0.0153
RET_Co_4,EDU_Co_13,0.0016
RET_Co_4,EDU_Co_14,0.0296
RET_Co_4,EDU_Co_16,0.0076
RET_Co_4,EDU_Co_17,0.0034
RET_Co_4,EDU_Co_18,0.0064
RET_Co_4,EDU_Co_19,0.0092
RET_Co_4,EDU_Co_20,0.0132
RET_Co_4,MED_Co_8,0.0013
RET_Co_4,MED_Co_13,0.001
RET_Co_4,MIN_Co_1,0.0028
RET_Co_4,MIN_Co_5,0.0022
RET_Co_4,MIN_Co_10,0.0018
RET_Co_4,MIN_Co_14,0.0018
RET_Co_4,MIN_Co_16,0.0027
RET_Co_4,MIN_Co_17,0.0013
RET_Co_4,GOV_Co_2,0.0238
RET_Co_4,GOV_Co_3,0.0028
RET_Co_4,GOV_Co_5,0.0183
RET_Co_4,GOV_Co_6,0.0252
RET_Co_4,GOV_Co_7,0.0118
RET_Co_4,GOV_Co_8,0.0008
RET_Co_4,GOV_Co_9,0.0141
RET_Co_4,GOV_Co_10,0.0217
RET_Co_4,GOV_Co_11,0.0115
RET_Co_4,GOV_Co_17,0.0016
RET_Co_4,GOV_Co_18,0.005
RET_Co_4,GOV_Co_19,0.0149
RET_Co_4,WAS_Co_1,0.0054
RET_Co_4,WAS_Co_3,0.0016
RET_Co_4,WAS_Co_5,0.0046
RET_Co_4,WAS_Co_6,0.0013
RET_Co_4,WAS_Co_7,0.0013
RET_Co_4,WAS_Co_10,0.0058
RET_Co_4,WAS_Co_11,0.0024
RET_Co_4,WAS_Co_17,0.0049
RET_Co_4,WAS_Co_18,0.0013
RET_Co_4,WAS_Co_19,0.0011
RET_Co_4,WAS_Co_20,0.0067
RET_Co_5,RET_Co_9,0.0093
RET_Co_5,RET_Co_10,0.0052
RET_Co_5,RET_Co_13,0.0053
RET_Co_5,RET_Co_14,0.0015
RET_Co_5,RET_Co_15,0.002
RET_Co_5,RET_Co_16,0.0071
RET_Co_5,HEA_Co_6,0.0013
RET_Co_5,HEA_Co_10,0.003
RET_Co_5,HEA_Co_12,0.0013
RET_Co_5,HEA_Co_13,0.003
RET_Co_5,HEA_Co_18,0.0033
RET_Co_5,HEA_Co_19,0.0027
RET_Co_5,CON_Co_5,0.0027
RET_Co_5,CON_Co_6,0.0021
RET_Co_5,CON_Co_8,0.0013
RET_Co_5,CON_Co_15,0.0015
RET_Co_5,CON_Co_20,0.0033
RET_Co_5,TEL_Co_6,0.0017
RET_Co_5,TEL_Co_7,0.0015
RET_Co_5,TEL_Co_11,0.0014
RET_Co_5,TEL_Co_13,0.0015
RET_Co_5,TEL_Co_20,0.0011
RET_Co_5,EDU_Co_1,0.0015
RET_Co_5,EDU_Co_2,0.0021
RET_Co_5,EDU_Co_4,0.0153
RET_Co_5,EDU_Co_5,0.0473
RET_Co_5,EDU_Co_6,0.0014
RET_Co_5,EDU_Co_7,0.0405
RET_Co_5,EDU_Co_9,0.0487
RET_Co_5,EDU_Co_10,0.0153
RET_Co_5,EDU_Co_11,0.0345
RET_Co_5,EDU_Co_13,0.0213
RET_Co_5,EDU_Co_14,0.0355
RET_Co_5,EDU_Co_16,0.0256
RET_Co_5,EDU_Co_18,0.0105
RET_Co_5,EDU_Co_19,0.0452
RET_Co_5,MED_Co_3,0.0011
RET_Co_5,MED_Co_12,0.0009
RET_Co_5,MIN_Co_2,0.0018
RET_Co_5,MIN_Co_7,0.002
RET_Co_5,MIN_Co_9,0.0014
RET_Co_5,MIN_Co_10,0.0015
RET_Co_5,MIN_Co_17,0.0013
RET_Co_5,MIN_Co_19,0.0023
RET_Co_5,GOV_Co_1,0.0041
RET_Co_5,GOV_Co_3,0.0033
RET_Co_5,GOV_Co_6,0.0064
RET_Co_5,GOV_Co_8,0.0176
RET_Co_5,GOV_Co_9,0.0127
RET_Co_5,GOV_Co_13,0.0158
RET_Co_5,GOV_Co_14,0.0115
RET_Co_5,GOV_Co_15,0.0128
RET_Co_5,GOV_Co_17,0.0261
RET_Co_5,GOV_Co_18,0.0089
RET_Co_5,WAS_Co_1,0.002
RET_Co_5,WAS_Co_3,0.0058
RET_Co_5,WAS_Co_4,0.0066
RET_Co_5,WAS_Co_5,0.0028
RET_Co_5,WAS_Co_6,0.0055
RET_Co_5,WAS_Co_11,0.0052
RET_Co_5,WAS_Co_20,0.0023
RET_Co_6,RET_Co_8,0.0089
RET_Co_6,RET_Co_10,0.0187
RET_Co_6,RET_Co_14,0.0147
RET_Co_6,RET_Co_16,0.0028
RET_Co_6,RET_Co_17,0.0047
RET_Co_6,RET_Co_20,0.0232
RET_Co_6,HEA_Co_9,0.0023
RET_Co_6,HEA_Co_10,0.004
RET_Co_6,HEA_Co_13,0.0026
RET_Co_6,HEA_Co_15,0.0081
RET_Co_6,CON_Co_5,0.006
RET_Co_6,CON_Co_7,0.003
RET_Co_6,TEL_Co_1,0.0021
RET_Co_6,TEL_Co_7,0.003
RET_Co_6,TEL_Co_14,0.0032
RET_Co_6,TEL_Co_18,0.003
RET_Co_6,TEL_Co_19,0.0026
RET_Co_6,EDU_Co_2,0.053
RET_Co_6,EDU_Co_4,0.0336
RET_Co_6,EDU_Co_6,0.043
RET_Co_6,EDU_Co_8,0.003
RET_Co_6,EDU_Co_12,0.0332
RET_Co_6,EDU_Co_13,0.0115
RET_Co_6,EDU_Co_15,0.1039
RET_Co_6,EDU_Co_16,0.0028
RET_Co_6,EDU_Co_17,0.0707
RET_Co_6,EDU_Co_19,0.0334
RET_Co_6,MED_Co_4,0.0036
RET_Co_6,MED_Co_6,0.0034
RET_Co_6,MIN_Co_6,0.0068
RET_Co_6,MIN_Co_7,0.003
RET_Co_6,MIN_Co_9,0.0023
RET_Co_6,MIN_Co_11,0.0036
RET_Co_6,MIN_Co_18,0.0032
RET_Co_6,GOV_Co_3,0.0045
RET_Co_6,GOV_Co_4,0.0023
RET_Co_6,GOV_Co_6,0.0204
RET_Co_6,GOV_Co_7,0.0187
RET_Co_6,GOV_Co_8,0.0077
RET_Co_6,GOV_Co_10,0.0025
RET_Co_6,GOV_Co_11,0.0028
RET_Co_6,GOV_Co_12,0.0134
RET_Co_6,GOV_Co_13,0.01
RET_Co_6,GOV_Co_14,0.0373
RET_Co_6,GOV_Co_16,0.0126
RET_Co_6,GOV_Co_17,0.006
RET_Co_6,GOV_Co_18,0.01
RET_Co_6,GOV_Co_20,0.0032
RET_Co_6,WAS_Co_3,0.006
RET_Co_6,WAS_Co_7,0.0143
RET_Co_6,WAS_Co_10,0.0087
RET_Co_6,WAS_Co_12,0.0058
RET_Co_6,WAS_Co_15,0.0066
RET_Co_6,WAS_Co_16,0.0098
RET_Co_6,WAS_Co_18,0.0025
RET_Co_7,RET_Co_9,0.0132
RET_Co_7,RET_Co_12,0.0183
RET_Co_7,RET_Co_13,0.0084
RET_Co_7,RET_Co_15,0.021
RET_Co_7,RET_Co_16,0.0129
RET_Co_7,RET_Co_17,0.0285
RET_Co_7,RET_Co_18,0.0257
RET_Co_7,RET_Co_20,0.0094
RET_Co_7,HEA_Co_4,0.002
RET_Co_7,HEA_Co_5,0.002
RET_Co_7,HEA_Co_7,0.0029
RET_Co_7,HEA_Co_8,0.005
RET_Co_7,HEA_Co_10,0.0052
RET_Co_7,HEA_Co_11,0.0027
RET_Co_7,HEA_Co_14,0.0057
RET_Co_7,HEA_Co_15,0.0027
RET_Co_7,HEA_Co_17,0.006
RET_Co_7,CON_Co_4,0.005
RET_Co_7,CON_Co_5,0.0055
RET_Co_7,CON_Co_6,0.002
RET_Co_7,CON_Co_10,0.0052
RET_Co_7,CON_Co_17,0.0025
RET_Co_7,TEL_Co_9,0.0018
RET_Co_7,TEL_Co_13,0.0022
RET_Co_7,EDU_Co_1,0.002
RET_Co_7,EDU_Co_2,0.0049
RET_Co_7,EDU_Co_4,0.047
RET_Co_7,EDU_Co_7,0.0082
